preceptorID,specialty,name,addressSubpremise,addressStreetNumber,addressStreetRoute,addressNeighborhood,addressLocality,addressDistrict,addressCounty,addressState,addressCountry,addressPostalCode,addressPostalCodeSuffix,addressFormatted,geoLatitude,geoLongitude
14960,"Emergency Medicine","HCA Florida Fort Walton-Destin Hospital",NULL,1000,"Marwalt Drive",NULL,"Fort Walton Beach",NULL,"Okaloosa County",FL,US,32547,NULL,"1000 Marwalt Dr, Fort Walton Beach, FL 32547, USA",30.4545841,-86.6336060
14961,"Family Medicine","Womack Army Medical Center",NULL,2817,"Reilly Rd",NULL,"Fort Bragg",Manchester,"Cumberland County",NC,US,28310,NULL,"2817 Reilly Rd, Fort Bragg, NC 28310, USA",35.1454849,-79.0025177
14962,Psychiatry,"Wiregrass Wellness Center",NULL,NULL,NULL,NULL,Dothan,NULL,NULL,AL,NULL,36305,NULL,"201 Regency Ct, Dothan AL 36305",NULL,NULL
14963,"Internal Medicine","Tri-State Medical Clinic","Suite 410",2551,"Greenwood Road",Queensborough,Shreveport,NULL,"Caddo Parish",LA,US,71103,NULL,"2551 Greenwood Rd Suite 410, Shreveport, LA 71103, USA",32.4835701,-93.7782593
14965,Nephrology,"Spartanburg Regional Medical Center",NULL,101,"E Wood St",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29303,NULL,"101 E Wood St, Spartanburg, SC 29303, USA",34.9671631,-81.9402313
14966,Endocrinology,"MUSC - Lancaster Medical Center",NULL,NULL,NULL,NULL,"MUSC Lancaster",NULL,NULL,SC,NULL,29720,NULL,"800 West Meeting Street, MUSC Lancaster SC 29720",NULL,NULL
14967,"Critical Care Medicine/ICU","Sleep Disorders Center Florida- Vero Beach",NULL,NULL,NULL,NULL,"Vero Beach",NULL,NULL,FL,NULL,32960,NULL,"3735 11th Circle, Suite 103, Vero Beach FL 32960",NULL,NULL
14969,"Vascular Surgery","WK Vascular Surgery",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71103,NULL,"2551 Greenwood Road, Suite 230, Shreveport LA 71103",NULL,NULL
14970,Pediatrics,"AAA Pediatrics",355,2200,"Opitz Boulevard",NULL,Woodbridge,NULL,"Prince William County",VA,US,22191,NULL,"2200 Opitz Blvd #355, Woodbridge, VA 22191, USA",38.6334076,-77.2792892
14971,Bariatric,"Crestwood Medical Center",NULL,1,"Hospital Drive Southwest",NULL,Huntsville,NULL,"Madison County",AL,US,35801,NULL,"1 Hospital Drive Southwest, Huntsville, AL 35801, USA",34.6933823,-86.5725174
14972,OB/GYN,"Carilion Clinic-OB/GYN",NULL,1906,"Belleview Ave SE",NULL,Roanoke,NULL,NULL,VA,US,24014,NULL,"1906 Belleview Ave SE, Roanoke, VA 24014, USA",37.2512550,-79.9422150
14973,"Physical Medicine/Rehabilitation","Augusta Health Spine Clinic",103,70,"Medical Center Cir",NULL,Fishersville,Wayne,"Augusta County",VA,US,22939,NULL,"70 Medical Center Cir #103, Fishersville, VA 22939, USA",38.0940895,-78.9867935
14974,Endocrinology,"Orange Park Medical Center",NULL,2001,"Kingsley Avenue",NULL,"Orange Park",NULL,"Clay County",FL,US,32073,5156,"2001 Kingsley Ave, Orange Park, FL 32073, USA",30.1663208,-81.7378540
14975,Surgery,"Enterprise Medical Group Surgery",NULL,NULL,NULL,NULL,Enterprise,NULL,NULL,AL,NULL,36330,NULL,"101 East Brunson Street, Suite 300, Enterprise AL 36330",NULL,NULL
14976,Pulmonology,"Piedmont Physicians Pulmonology",NULL,NULL,NULL,NULL,Columbus,NULL,NULL,GA,NULL,31901,NULL,"500 18th Street, Suite A-30, Columbus GA 31901",NULL,NULL
14977,Neonatology/NICU,"North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
14978,"Orthopedic Surgery","Johnston Memorial Hospital",NULL,16000,"Johnston Memorial Drive",NULL,Abingdon,NULL,"Washington County",VA,US,24211,NULL,"16000 Johnston Mem Dr, Abingdon, VA 24211, USA",36.7228470,-81.9118729
14979,Pediatrics,"Orange Park Medical Center",NULL,2001,"Kingsley Avenue",NULL,"Orange Park",NULL,"Clay County",FL,US,32073,5156,"2001 Kingsley Ave, Orange Park, FL 32073, USA",30.1663208,-81.7378540
14980,Endocrinology,"Augusta Diabetes and Endocrinology",107,70,"Medical Center Cir",NULL,Fishersville,Wayne,"Augusta County",VA,US,22939,NULL,"70 Medical Center Cir #107, Fishersville, VA 22939, USA",38.0940895,-78.9867935
14981,Neurosurgery,"Swaid Clinic",NULL,NULL,NULL,NULL,"Vestavia Hills",NULL,NULL,AL,NULL,35216,NULL,"1021 Mongtomery Highway, Vestavia Hills AL 35216",NULL,NULL
14982,"Emergency Medicine","Orange Park Medical Center",NULL,2001,"Kingsley Avenue",NULL,"Orange Park",NULL,"Clay County",FL,US,32073,5156,"2001 Kingsley Ave, Orange Park, FL 32073, USA",30.1663208,-81.7378540
14983,"Family Medicine","Carilion Clinic - VTC Family Medicine Residency Program",NULL,1314,"Peters Creek Rd",NULL,Roanoke,NULL,NULL,VA,US,24017,NULL,"1314 Peters Creek Rd, Roanoke, VA 24017, USA",37.3000374,-80.0082474
14984,"Internal Medicine","Carilion Clinic",NULL,1906,"Belleview Ave SE",NULL,Roanoke,NULL,NULL,VA,US,24014,NULL,"1906 Belleview Ave SE, Roanoke, VA 24014, USA",37.2512550,-79.9422150
14987,"Internal Medicine","Kidney & Hypertension Associates",NULL,NULL,NULL,NULL,Columbus,NULL,NULL,GA,NULL,31906,NULL,"2032 Wynnton Road, Suite C, Columbus GA 31906",NULL,NULL
14988,Radiology,"Willis Knighton Health System",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71103,NULL,"2600 Greenwood Rd, Shreveport LA 71103",NULL,NULL
14989,OB/GYN,"Babies Etc OB/GYN, P.C.",a,235,"Portal Ln",NULL,Madison,NULL,"Madison County",AL,US,35758,5827,"235 Portal Ln a, Madison, AL 35758, USA",34.6986694,-86.7385101
14990,"Orthopedic Surgery","Savah Orthopedics and Sports Medicine",NULL,NULL,NULL,NULL,Martinsville,NULL,NULL,NULL,NULL,24112,NULL,"1100 Church St, Ste E, Martinsville 24112",NULL,NULL
14991,Surgery,"BRG Colon and Rectal Associates",NULL,NULL,NULL,NULL,"Baton Rouge",NULL,NULL,LA,NULL,70809,NULL,"8585 Picardy Ave, Tower 2 Suite 318A, Baton Rouge LA 70809",NULL,NULL
14992,"Family Medicine","Northern Louisiana Medical Center",NULL,401,"East Vaughn Avenue",NULL,Ruston,NULL,"Lincoln Parish",LA,US,71270,NULL,"401 E Vaughn Ave, Ruston, LA 71270, USA",32.5170860,-92.6336060
14993,"Internal Medicine","Riverside Regional Medical Center",NULL,500,"J Clyde Morris Boulevard",Warwick,"Newport News",NULL,NULL,VA,US,23601,1929,"500 J Clyde Morris Blvd, Newport News, VA 23601, USA",37.0638924,-76.4831161
14994,ophthalmology,"Retina Centers of Alabama",NULL,NULL,NULL,NULL,Huntsville,NULL,NULL,AL,NULL,35801,NULL,"2331 Whitesburg Drive, Huntsville AL 35801",NULL,NULL
14995,"Child & Adolescent Psychiatry","BayPointe Hospital",NULL,5800,"Southland Drive",Canterbury,Mobile,NULL,"Mobile County",AL,US,36693,NULL,"5800 Southland Dr, Mobile, AL 36693, USA",30.6247368,-88.1777725
14996,Hospitalist,"Northern Louisiana Medical Center",NULL,401,"East Vaughn Avenue",NULL,Ruston,NULL,"Lincoln Parish",LA,US,71270,NULL,"401 E Vaughn Ave, Ruston, LA 71270, USA",32.5170860,-92.6336060
14997,Hospitalist,"Northern Louisiana Medical Center",NULL,401,"East Vaughn Avenue",NULL,Ruston,NULL,"Lincoln Parish",LA,US,71270,NULL,"401 E Vaughn Ave, Ruston, LA 71270, USA",32.5170860,-92.6336060
14998,OB/GYN,"TPMG OBGYN",110,860,"Omni Blvd","Central Newport News","Newport News",NULL,NULL,VA,US,23606,NULL,"860 Omni Blvd #110, Newport News, VA 23606, USA",37.0872231,-76.4667511
14999,hematology/oncology,"North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
15000,"infectious diseases","Aiken Regional Internal Medicine",NULL,NULL,NULL,NULL,"Airken Regional Medical Center",NULL,NULL,SC,NULL,29801,NULL,"60 Physician Drive, Airken Regional Medical Center SC 29801",NULL,NULL
15001,"Internal Medicine","Baton Rouge General Hospital",NULL,NULL,NULL,NULL,"Baton Rouge",NULL,NULL,LA,NULL,70809,NULL,"8585 Picardy, Baton Rouge LA 70809",NULL,NULL
15002,"Internal Medicine","Piedmont Columbus Regional - Northside",NULL,100,"Frist Court",NULL,Columbus,NULL,"Muscogee County",GA,US,31909,NULL,"100 Frist Ct, Columbus, GA 31909, USA",32.5345726,-84.9511719
15003,"Rural & Community Health","The Doctor's Office",NULL,12935,"U.S. 231",NULL,"Hazel Green",NULL,"Madison County",AL,US,35750,8631,"12935 US-231, Hazel Green, AL 35750, USA",34.8903465,-86.5705338
15004,Bariatric,"The Baton Rouge Clinic",NULL,7373,"Perkins Road",Highlands/Perkins,"Baton Rouge",NULL,"East Baton Rouge Parish",LA,US,70808,NULL,"7373 Perkins Rd, Baton Rouge, LA 70808, USA",30.3981361,-91.1120987
15005,"Family Medicine","Sebastian Walk In Care",NULL,NULL,NULL,NULL,Sebastian,NULL,NULL,FL,NULL,32958,NULL,"801 Wellness Way, Ste 107, Sebastian FL 32958",NULL,NULL
15006,Pulmonology,"Self Regional Healthcare",NULL,NULL,NULL,NULL,Greenwood,NULL,NULL,SC,NULL,29646,NULL,"1325 Spring Street, Greenwood SC 29646",NULL,NULL
15010,anesthesiology,"Helen Keller Hospital",NULL,1300,"S Montgomery Ave",NULL,Sheffield,NULL,"Colbert County",AL,US,35660,6334,"1300 S Montgomery Ave, Sheffield, AL 35660, USA",34.7464828,-87.6989136
15011,Pediatrics,"Mountain States Medical Group Pediatrics",210,2204,"Pavilion Dr",NULL,Kingsport,NULL,"Sullivan County",TN,US,37660,NULL,"2204 Pavilion Dr #210, Kingsport, TN 37660, USA",36.5538177,-82.5148087
15012,"Internal Medicine","Bon Secours Saint Francis Health System",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29601,NULL,"1 Saint Francis Drive, Greenville SC 29601",NULL,NULL
15013,Hospitalist,"St. Francis Medical Center",NULL,309,"Jackson Street",NULL,Monroe,NULL,"Ouachita Parish",LA,US,71201,NULL,"309 Jackson St, Monroe, LA 71201, USA",32.4993553,-92.1140823
15014,Dermatology,"Indigo Dermatology",NULL,NULL,NULL,NULL,Tampa,NULL,NULL,FL,NULL,33618,NULL,"14499 North Dale Mabry Highway, Tampa FL 33618",NULL,NULL
15015,Pathology,"Office of the Chief Medical Examiner",NULL,6600,"Northside High School Rd",NULL,Roanoke,Catawba,"Roanoke County",VA,US,24019,NULL,"6600 Northside High School Rd, Roanoke, VA 24019, USA",37.3249741,-79.9962387
15016,Psychiatry,"Future Psychiatric Solutions",NULL,NULL,NULL,NULL,Columbia,NULL,NULL,SC,NULL,29201,NULL,"1911 Gadsen Street, Suite 101, Columbia SC 29201",NULL,NULL
15019,Pediatrics,"Cornerstone Pediatrics",NULL,1055,"Parkway Drive",NULL,Natchitoches,NULL,"Natchitoches Parish",LA,US,71457,6276,"1055 Parkway Dr, Natchitoches, LA 71457, USA",31.7521706,-93.0611877
15020,Surgery,"Self Regional Healthcare",NULL,NULL,NULL,NULL,Greenwood,NULL,NULL,SC,NULL,29646,NULL,"1325 Spring Street, Greenwood SC 29646",NULL,NULL
15021,"Internal Medicine","Dr. Hosein M. Shokouh-Amiri, MD",NULL,NULL,NULL,Queensborough,Shreveport,NULL,"Caddo Parish",LA,US,71103,NULL,"2751 Albert L Bicknell Drive Suite #2B, Shreveport, LA 71103, USA",32.4847069,-93.7784042
15023,"Family Medicine","Claiborne Family Medical Clinic",NULL,912,"West Main Street",NULL,Homer,NULL,"Claiborne Parish",LA,US,71040,3328,"912 W Main St, Homer, LA 71040, USA",32.8047943,-93.0547485
15024,"Family Medicine","CHRISTUS St. Frances Cabrini Hospital",NULL,3330,"Masonic Drive",NULL,Alexandria,NULL,"Rapides Parish",LA,US,71301,NULL,"3330 Masonic Dr, Alexandria, LA 71301, USA",31.2833061,-92.4619904
15025,Psychiatry,"LewisGale Pulaski",NULL,NULL,NULL,NULL,Pulaski,NULL,NULL,VA,NULL,24301,NULL,"2400 Lee Highway, Pulaski VA 24301",NULL,NULL
15026,"Family Medicine","MUSC - Lancaster Medical Center",NULL,NULL,NULL,NULL,"MUSC Lancaster",NULL,NULL,SC,NULL,29720,NULL,"800 West Meeting Street, MUSC Lancaster SC 29720",NULL,NULL
15027,"Family Medicine","Carilion Family Medicine",NULL,NULL,NULL,NULL,Wytheville,NULL,NULL,VA,NULL,24382,NULL,"1375 W. Ridge Rd, Wytheville VA 24382",NULL,NULL
15028,"Emergency Medicine","Russell Medical Center",NULL,NULL,NULL,NULL,"Alexander City",NULL,NULL,AL,NULL,35010,NULL,"3316 Hwy. 280, Alexander City AL 35010",NULL,NULL
15029,Neurology,"Bon Secours Neurology",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29615,NULL,"131 Commonwealth Drive, Suite 240, Greenville SC 29615",NULL,NULL
15031,"Family Medicine","Helen Keller Hospital",NULL,1300,"S Montgomery Ave",NULL,Sheffield,NULL,"Colbert County",AL,US,35660,6334,"1300 S Montgomery Ave, Sheffield, AL 35660, USA",34.7464828,-87.6989136
15033,OB/GYN,"Acadian Medical Center",NULL,3501,"U.S. 190",NULL,Eunice,NULL,"St. Landry Parish",LA,US,70535,NULL,"3501 US-190, Eunice, LA 70535, USA",30.4969044,-92.3862686
15034,Nephrology,"Salisbury Veterans Administration",NULL,1601,"Brenner Ave",NULL,Salisbury,Salisbury,"Rowan County",NC,US,28144,NULL,"1601 Brenner Ave, Salisbury, NC 28144, USA",35.6837502,-80.4861984
15035,"Internal Medicine","St. Tammany Parish Hospital",NULL,NULL,NULL,NULL,Covington,NULL,NULL,LA,NULL,70433,NULL,"1202 Tyler Street, Covington LA 70433",NULL,NULL
15036,"Internal Medicine","Virginia Oncology Associates - Hampton",NULL,NULL,NULL,NULL,Hampton,NULL,NULL,VA,NULL,23666,NULL,"3000 Coliseum Drive, Suite 104, Hampton VA 23666",NULL,NULL
15037,"Internal Medicine","Apollo MD Emergency & Urgent Care",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35243,NULL,"3690 Grandview Pkwy, Birmingham AL 35243",NULL,NULL
15038,Pediatrics,"Carilion Childrens Clinic - Daleville",NULL,NULL,NULL,NULL,Daleville,NULL,NULL,VA,NULL,24083,NULL,"60 Market Center Way, Daleville VA 24083",NULL,NULL
15039,Neurology,"WK Neurology Clinic",NULL,NULL,NULL,NULL,"Bossier City",NULL,NULL,LA,NULL,71111,NULL,"2400 Hospital Drive Suite 310, Bossier City LA 71111",NULL,NULL
15040,"Rural & Community Health","Ascension St. Vincent's Primary Care Vestavia","# 100",200,"Montgomery Highway",NULL,"Vestavia Hills",NULL,"Jefferson County",AL,US,35216,NULL,"200 Montgomery Hwy # 100, Vestavia Hills, AL 35216, USA",33.4531937,-86.7876129
15041,OMM,"VCOM Sports and Osteopathic Medicine","Suite 2100",1691,"Innovation Drive",University,Blacksburg,E-01,"Montgomery County",VA,US,24060,7017,"1691 Innovation Drive Suite 2100, Blacksburg, VA 24060, USA",37.2079201,-80.4194183
15042,"Family Medicine","Providia Healthcare Group",NULL,NULL,NULL,NULL,Greer,NULL,NULL,SC,NULL,29651,NULL,"221 Watkins Farm Drive, Greer SC 29651",NULL,NULL
15043,Allergy/Immunology,"East Alabama Allergy & Asthma",NULL,121,"N 20th St",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"121 N 20th St, Opelika, AL 36801, USA",32.6360779,-85.4025421
15044,"Internal Medicine","Beauregard Health System",NULL,600,"South Pine Street",NULL,DeRidder,NULL,"Beauregard Parish",LA,US,70634,4942,"600 S Pine St, DeRidder, LA 70634, USA",30.8414364,-93.2878342
15045,Cardiology,"Beauregard Health System",NULL,600,"South Pine Street",NULL,DeRidder,NULL,"Beauregard Parish",LA,US,70634,4942,"600 S Pine St, DeRidder, LA 70634, USA",30.8414364,-93.2878342
15046,"Internal Medicine","LewisGale Physicians Internal and Academic Medicine - Apperson Dr.","Suite 1-B",2155,"Apperson Drive",NULL,Salem,NULL,NULL,VA,US,24153,NULL,"2155 Apperson Dr Suite 1-B, Salem, VA 24153, USA",37.2653503,-80.0203705
15047,Pediatrics,"Langley Air Force Base Hospital",NULL,NULL,NULL,NULL,Hampton,NULL,NULL,VA,NULL,23665,NULL,"77 Nealy Avenue, Hampton VA 23665",NULL,NULL
15048,"Sports Medicine","Valley Sports Physicians & Orthopedic Medicine, Inc",NULL,54,"W Avon Rd",NULL,Avon,NULL,"Hartford County",CT,US,6001,3680,"54 W Avon Rd, Avon, CT 06001, USA",41.8134155,-72.8657684
15050,"Internal Medicine","Hospital Medicine Specialists",NULL,NULL,NULL,NULL,Greenwood,NULL,NULL,SC,NULL,19646,NULL,"1325 Spring Street, Greenwood SC 19646",NULL,NULL
15052,"Family Medicine","Spartanburg Regional Medical Center",NULL,101,"E Wood St",NULL,Spartanburg,NULL,"Spartanburg County",SC,US,29303,NULL,"101 E Wood St, Spartanburg, SC 29303, USA",34.9671631,-81.9402313
15053,OB/GYN,"Park Ridge Hospital",NULL,NULL,NULL,NULL,Hendersonville,NULL,NULL,NC,NULL,28792,NULL,"100 Hospital Drive, Hendersonville NC 28792",NULL,NULL
15054,Rheumatology,"Rheumatology Associates PC",NULL,NULL,NULL,NULL,"Mountain Brook",NULL,NULL,AL,NULL,35223,NULL,"12 Office Park Circle, Mountain Brook AL 35223",NULL,NULL
15056,ENT,"Opelousas General Hospital",NULL,NULL,NULL,NULL,Opelousas,NULL,NULL,LA,NULL,70570,NULL,"539 E Prudhomme Street, Opelousas LA 70570",NULL,NULL
15057,"Family Medicine","Trahos Medical Enterprises, PLLC",NULL,1707,"Osage St",NULL,Alexandria,NULL,NULL,VA,US,22302,2611,"1707 Osage St, Alexandria, VA 22302, USA",38.8285065,-77.0852890
15058,Podiatry,"St. Francis Medical Center",NULL,309,"Jackson Street",NULL,Monroe,NULL,"Ouachita Parish",LA,US,71201,NULL,"309 Jackson St, Monroe, LA 71201, USA",32.4993553,-92.1140823
15059,"Pediatric Critical Care","Willis Knighton Hospital South",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71118,NULL,"2510 Bert Kouns Industrial Loop, Shreveport LA 71118",NULL,NULL
15060,"Internal Medicine","St. Francis Hospital",NULL,1,"St Francis Dr",Sterling,Greenville,NULL,"Greenville County",SC,US,29601,NULL,"1 St Francis Dr, Greenville, SC 29601, USA",34.8403740,-82.4214401
15061,anesthesiology,"Grandview Medical Center-Birmingham",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35243,NULL,"3690 Grandview Pkwy, Birmingham AL 35243",NULL,NULL
15062,"Family Medicine","Morehouse General Hospital",NULL,323,"West Walnut Avenue",NULL,Bastrop,NULL,"Morehouse Parish",LA,US,71220,4521,"323 W Walnut Ave, Bastrop, LA 71220, USA",32.7749786,-91.9173813
15063,Pediatrics,"Mary Washington Primary Care and Pediatrics",#100,8051,"Prosperity Way",NULL,"Ruther Glen",NULL,"Caroline County",VA,US,22546,NULL,"8051 Prosperity Way #100, Ruther Glen, VA 22546, USA",38.0198402,-77.5108337
15064,"Family Medicine","North Oaks Medical Center",NULL,15837,"Paul Vega MD Drive",NULL,Hammond,NULL,"Tangipahoa Parish",LA,US,70403,NULL,"15837 Paul Vega MD Dr, Hammond, LA 70403, USA",30.4670181,-90.4586868
15065,"Family Medicine","Johnston Memorial Hospital",NULL,16000,"Johnston Memorial Drive",NULL,Abingdon,NULL,"Washington County",VA,US,24211,NULL,"16000 Johnston Mem Dr, Abingdon, VA 24211, USA",36.7228470,-81.9118729
15066,Neurology,"MUSC Orangeburg",NULL,NULL,NULL,NULL,"MUSC Orangeburg",NULL,NULL,SC,NULL,29118,NULL,"3000 St. Matthews Road, MUSC Orangeburg SC 29118",NULL,NULL
15067,"Critical Care Medicine/ICU","Willis-Knighton Lung Specialists",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71118,NULL,"2510 Bert Kouns Industrial Loop, Suite 311, Shreveport LA 71118",NULL,NULL
15068,"Interventional Cardiology / Cardiovascular Disease","Cleveland Clinic Florida - Vero Beach",NULL,NULL,NULL,NULL,"Vero Beach",NULL,NULL,NULL,NULL,32960,NULL,"1000 36th Ave, Vero Beach 32960",NULL,NULL
15069,"Family Medicine","BRG Family Health Center",NULL,NULL,NULL,NULL,"Baton Rouge",NULL,NULL,LA,NULL,70806,NULL,"3401 North Blvd, Suite 200, Baton Rouge LA 70806",NULL,NULL
15070,"Family Medicine","Carilion Clinic Family Medicine - Southeast",NULL,2145,"Mt Pleasant Blvd SE",NULL,Roanoke,NULL,NULL,VA,US,24014,3632,"2145 Mt Pleasant Blvd SE, Roanoke, VA 24014, USA",37.2501450,-79.9155350
15071,"Family Medicine","Carilion Clinic - VTC Family Medicine Residency Program",NULL,1314,"Peters Creek Rd",NULL,Roanoke,NULL,NULL,VA,US,24017,NULL,"1314 Peters Creek Rd, Roanoke, VA 24017, USA",37.3000374,-80.0082474
15072,"Internal Medicine","Green Clinic",NULL,604,"Bonnie Blue Lane",NULL,Ruston,NULL,"Jackson Parish",LA,US,71270,3870,"604 Bonnie Blue Ln, Ruston, LA 71270, USA",32.4475822,-92.6671524
15073,Surgery,"Free Medical Clinic",NULL,1875,"Harden Street","Midtown - Downtown",Columbia,NULL,"Richland County",SC,US,29204,1014,"1875 Harden St, Columbia, SC 29204, USA",34.0148239,-81.0241699
15074,anesthesiology,"Gadsden Regional Medical Center",NULL,1007,"Goodyear Avenue",NULL,Gadsden,NULL,"Etowah County",AL,US,35903,NULL,"1007 Goodyear Ave, Gadsden, AL 35903, USA",34.0077782,-85.9657364
15075,"Orthopedic Surgery","Jack Hughston Memorial Hospital",NULL,4401,"Riverchase Drive",NULL,"Phenix City",NULL,"Russell County",AL,US,36867,7483,"4401 Riverchase Dr, Phenix City, AL 36867, USA",32.5080719,-85.0088806
15076,Gynecology,"Affinity Women's Health",NULL,NULL,NULL,NULL,Monroe,NULL,NULL,LA,NULL,71201,NULL,"2516 Broadmoor Blvd, Suite 3C2, Monroe LA 71201",NULL,NULL
15077,OPP/OMT/Neuromusculoskeletal,"MUSC Health Primary Care - Holly Hill",NULL,NULL,NULL,NULL,"Holly Hill",NULL,NULL,SC,NULL,29059,NULL,"187 Bunch Ford Rd, Holly Hill SC 29059",NULL,NULL
15078,"Urology/Urological Surgery","Carilion Clinic Urology",NULL,120,"Akers Farm Road NE",NULL,Christiansburg,B-01,"Montgomery County",VA,US,24073,4863,"120 Akers Farm Road NE, Christiansburg, VA 24073, USA",37.1469498,-80.4134521
15079,"Internal Medicine","Medical Associates of Southwest VA",NULL,810,"Hospital Dr","Farmview - Ramble",Blacksburg,E-01,"Montgomery County",VA,US,24060,7023,"810 Hospital Dr, Blacksburg, VA 24060, USA",37.1880264,-80.4091187
15080,Pediatrics,"Prisma Health Tuomey Hospital",NULL,129,"North Washington Street",NULL,Sumter,NULL,"Sumter County",SC,US,29150,NULL,"129 N Washington St, Sumter, SC 29150, USA",33.9237213,-80.3427887
15081,"Internal Medicine","Bon Secours Saint Francis Health System",NULL,NULL,NULL,NULL,Greenville,NULL,NULL,SC,NULL,29601,NULL,"1 Saint Francis Drive, Greenville SC 29601",NULL,NULL
15082,"Family Medicine","MGC Family Medicine - Boiling Springs",NULL,NULL,NULL,NULL,"Boiling Springs",NULL,NULL,SC,NULL,29316,NULL,"3941 Highway 9, Boiling Springs SC 29316",NULL,NULL
15083,"Emergency Medicine","Claiborne Memorial Medical Center",NULL,620,"East College Street",NULL,Homer,NULL,"Claiborne Parish",LA,US,71040,NULL,"620 E College St, Homer, LA 71040, USA",32.7940712,-93.0616531
15084,"Emergency Medicine","Magnolia Regional Health Center - GME Dept",NULL,NULL,NULL,NULL,Corinth,NULL,NULL,MS,NULL,38834,NULL,"611 Alcorn Drive, Corinth MS 38834",NULL,NULL
15086,"Emergency Medicine","St. Francis Medical Center",NULL,309,"Jackson Street",NULL,Monroe,NULL,"Ouachita Parish",LA,US,71201,NULL,"309 Jackson St, Monroe, LA 71201, USA",32.4993553,-92.1140823
15087,"Internal Medicine","Cleveland Clinic Primary Care of the Treasure Coast",NULL,NULL,NULL,NULL,"Vero Beach",NULL,NULL,FL,NULL,32960,NULL,"1265 36th Street, Vero Beach FL 32960",NULL,NULL
15088,"Sports Medicine","Andrews Sports Medicine - Birmingham",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35205,NULL,"Ascension St. Vincent's Birmingham, 805 St. Vincents Drive, Suite 100, Birmingham AL 35205",NULL,NULL
15089,anesthesiology,"Grandview Medical Center-Surgery",NULL,NULL,NULL,NULL,Birmingham,NULL,NULL,AL,NULL,35243,NULL,"3686 Grandview Pkwy #400, Birmingham AL 35243",NULL,NULL
15090,"Internal Medicine","Hadley Medical Center",NULL,NULL,NULL,NULL,Mobile,NULL,NULL,AL,NULL,36617,NULL,"572 Stanton Road, Mobile AL 36617",NULL,NULL
15091,Neurology,"Neurology Center of East Alabama",NULL,2570,"Village Professional Drive",NULL,Opelika,NULL,"Lee County",AL,US,36801,NULL,"2570 Village Professional Dr, Opelika, AL 36801, USA",32.6454468,-85.4133148
15093,"Family Medicine","North Oaks Family Medicine",NULL,NULL,NULL,NULL,Hammond,NULL,NULL,LA,NULL,70403,NULL,"1902 South Morrison Blvd, Hammond LA 70403",NULL,NULL
15094,"Family Medicine","BRG Family Health Center",NULL,NULL,NULL,NULL,"Baton Rouge",NULL,NULL,LA,NULL,70806,NULL,"3401 North Blvd, Suite 200, Baton Rouge LA 70806",NULL,NULL
15095,Radiology,"Northeast Imaging PC",NULL,NULL,NULL,NULL,Gadsden,NULL,NULL,AL,NULL,35903,NULL,"1007 Goodyear Ave, Gadsden AL 35903",NULL,NULL
15096,"Rural & Community Health","Treasure Coast Community Health",NULL,NULL,"U.S. Highway 1",NULL,Sebastian,NULL,"Indian River County",FL,US,32958,NULL,"US-1, Sebastian, FL 32958, USA",27.7854729,-80.4974060
15097,"Critical Care Medicine/ICU","Piedmont Medical Center",NULL,222,"South Herlong Avenue",NULL,"Rock Hill",NULL,"York County",SC,US,29732,NULL,"222 S Herlong Ave, Rock Hill, SC 29732, USA",34.9568710,-81.0507431
15099,Nephrology,"Northwest Louisiana Nephrology",NULL,NULL,NULL,NULL,Shreveport,NULL,NULL,LA,NULL,71101,NULL,"1800 Buckner Street, Suite C120, Shreveport LA 71101",NULL,NULL
15100,ophthalmology,"Orangeburg Eye Center",NULL,NULL,NULL,NULL,"MUSC Orangeburg",NULL,NULL,SC,NULL,29115,NULL,"1190 Summers Avenue, MUSC Orangeburg SC 29115",NULL,NULL
15102,hematology/oncology,"Alabama Oncology -Princeton",NULL,833,"Princeton Avenue Southwest","Arlington - West End",Birmingham,NULL,"Jefferson County",AL,US,35211,NULL,"833 Princeton Ave SW, Birmingham, AL 35211, USA",33.4985313,-86.8457336
